trial_id,vignette_id,seed,diagnostic_pair,evidence_level,information_quality,feature_ids,evidence_score,ground_truth_label,forced_choice_accuracy_applicable,expected_more_information_needed,expected_confidence_band,prompt_id,variant_type,option_A,option_B,expected_response_format,expected_choice_value,vignette_text,prompt_text
T_ATNCD_DRCI_S01_04_P02_BA_letters_DRCI_first,ATNCD_DRCI_S01_04,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,clear,ATNCD01;ATNCD02;ATNCD03;ATNCD04;N03;ATNCD18,9,AT_NCD,True,False,moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,B,"A 72-year-old patient has developed increasing forgetfulness over the past year. The spouse reports repeated questions and mild difficulty keeping track of appointments. Cognitive screening shows reduced delayed recall, but daily function is mostly preserved. The patient does not report significant depressive symptoms.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 72-year-old patient has developed increasing forgetfulness over the past year. The spouse reports repeated questions and mild difficulty keeping track of appointments. Cognitive screening shows reduced delayed recall, but daily function is mostly preserved. The patient does not report significant depressive symptoms.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S01_04_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_04,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,clear,ATNCD01;ATNCD02;ATNCD03;ATNCD04;N03;ATNCD18,9,AT_NCD,True,False,moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Probable Alzheimer-type neurocognitive disorder,"A 72-year-old patient has developed increasing forgetfulness over the past year. The spouse reports repeated questions and mild difficulty keeping track of appointments. Cognitive screening shows reduced delayed recall, but daily function is mostly preserved. The patient does not report significant depressive symptoms.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 72-year-old patient has developed increasing forgetfulness over the past year. The spouse reports repeated questions and mild difficulty keeping track of appointments. Cognitive screening shows reduced delayed recall, but daily function is mostly preserved. The patient does not report significant depressive symptoms.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S01_05_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S01_05,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,conflicting,ATNCD03;ATNCD04;ATNCD14;DRCI02;DRCI04;C03,1,AT_NCD,True,True,low_to_moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,A,"A 73-year-old patient has had memory complaints for one year, with the spouse noticing repeated questions and occasional missed appointments. Cognitive screening shows mildly impaired delayed recall. The patient also reports low mood, reduced motivation, and poor sleep during the same period. It is unclear whether the cognitive symptoms worsen when mood symptoms are more severe.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 73-year-old patient has had memory complaints for one year, with the spouse noticing repeated questions and occasional missed appointments. Cognitive screening shows mildly impaired delayed recall. The patient also reports low mood, reduced motivation, and poor sleep during the same period. It is unclear whether the cognitive symptoms worsen when mood symptoms are more severe.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S01_05_P02_BA_letters_DRCI_first,ATNCD_DRCI_S01_05,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,conflicting,ATNCD03;ATNCD04;ATNCD14;DRCI02;DRCI04;C03,1,AT_NCD,True,True,low_to_moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,B,"A 73-year-old patient has had memory complaints for one year, with the spouse noticing repeated questions and occasional missed appointments. Cognitive screening shows mildly impaired delayed recall. The patient also reports low mood, reduced motivation, and poor sleep during the same period. It is unclear whether the cognitive symptoms worsen when mood symptoms are more severe.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 73-year-old patient has had memory complaints for one year, with the spouse noticing repeated questions and occasional missed appointments. Cognitive screening shows mildly impaired delayed recall. The patient also reports low mood, reduced motivation, and poor sleep during the same period. It is unclear whether the cognitive symptoms worsen when mood symptoms are more severe.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S01_05_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_05,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,conflicting,ATNCD03;ATNCD04;ATNCD14;DRCI02;DRCI04;C03,1,AT_NCD,True,True,low_to_moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Probable Alzheimer-type neurocognitive disorder,"A 73-year-old patient has had memory complaints for one year, with the spouse noticing repeated questions and occasional missed appointments. Cognitive screening shows mildly impaired delayed recall. The patient also reports low mood, reduced motivation, and poor sleep during the same period. It is unclear whether the cognitive symptoms worsen when mood symptoms are more severe.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 73-year-old patient has had memory complaints for one year, with the spouse noticing repeated questions and occasional missed appointments. Cognitive screening shows mildly impaired delayed recall. The patient also reports low mood, reduced motivation, and poor sleep during the same period. It is unclear whether the cognitive symptoms worsen when mood symptoms are more severe.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S01_06_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S01_06,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,missing,ATNCD01;ATNCD16;ATNCD03;M01;M02;M05,5,AT_NCD,True,True,low_to_moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,A,"A 71-year-old patient reports gradually worsening memory problems over the past year. There are examples of missed appointments and difficulty following new instructions. No family member is available to confirm the course, and no objective cognitive testing has been completed. Mood symptoms have not been systematically assessed.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 71-year-old patient reports gradually worsening memory problems over the past year. There are examples of missed appointments and difficulty following new instructions. No family member is available to confirm the course, and no objective cognitive testing has been completed. Mood symptoms have not been systematically assessed.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S01_06_P02_BA_letters_DRCI_first,ATNCD_DRCI_S01_06,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,missing,ATNCD01;ATNCD16;ATNCD03;M01;M02;M05,5,AT_NCD,True,True,low_to_moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,B,"A 71-year-old patient reports gradually worsening memory problems over the past year. There are examples of missed appointments and difficulty following new instructions. No family member is available to confirm the course, and no objective cognitive testing has been completed. Mood symptoms have not been systematically assessed.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 71-year-old patient reports gradually worsening memory problems over the past year. There are examples of missed appointments and difficulty following new instructions. No family member is available to confirm the course, and no objective cognitive testing has been completed. Mood symptoms have not been systematically assessed.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S01_06_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_06,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_AT_NCD,missing,ATNCD01;ATNCD16;ATNCD03;M01;M02;M05,5,AT_NCD,True,True,low_to_moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Probable Alzheimer-type neurocognitive disorder,"A 71-year-old patient reports gradually worsening memory problems over the past year. There are examples of missed appointments and difficulty following new instructions. No family member is available to confirm the course, and no objective cognitive testing has been completed. Mood symptoms have not been systematically assessed.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 71-year-old patient reports gradually worsening memory problems over the past year. There are examples of missed appointments and difficulty following new instructions. No family member is available to confirm the course, and no objective cognitive testing has been completed. Mood symptoms have not been systematically assessed.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S01_07_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S01_07,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,clear,N04;DRCI04;DRCI03;N05;N02;N06,-4,underdetermined,False,True,low,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,underdetermined,"A 73-year-old patient reports memory problems and reduced concentration. The patient has mild forgetfulness, fatigue, and some loss of interest in usual activities. There is no clear collateral history of functional decline. Brief cognitive testing shows mild nonspecific impairment, but the pattern is not clearly amnestic or executive.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 73-year-old patient reports memory problems and reduced concentration. The patient has mild forgetfulness, fatigue, and some loss of interest in usual activities. There is no clear collateral history of functional decline. Brief cognitive testing shows mild nonspecific impairment, but the pattern is not clearly amnestic or executive.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S01_07_P02_BA_letters_DRCI_first,ATNCD_DRCI_S01_07,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,clear,N04;DRCI04;DRCI03;N05;N02;N06,-4,underdetermined,False,True,low,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,underdetermined,"A 73-year-old patient reports memory problems and reduced concentration. The patient has mild forgetfulness, fatigue, and some loss of interest in usual activities. There is no clear collateral history of functional decline. Brief cognitive testing shows mild nonspecific impairment, but the pattern is not clearly amnestic or executive.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 73-year-old patient reports memory problems and reduced concentration. The patient has mild forgetfulness, fatigue, and some loss of interest in usual activities. There is no clear collateral history of functional decline. Brief cognitive testing shows mild nonspecific impairment, but the pattern is not clearly amnestic or executive.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S01_07_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_07,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,clear,N04;DRCI04;DRCI03;N05;N02;N06,-4,underdetermined,False,True,low,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,underdetermined,"A 73-year-old patient reports memory problems and reduced concentration. The patient has mild forgetfulness, fatigue, and some loss of interest in usual activities. There is no clear collateral history of functional decline. Brief cognitive testing shows mild nonspecific impairment, but the pattern is not clearly amnestic or executive.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 73-year-old patient reports memory problems and reduced concentration. The patient has mild forgetfulness, fatigue, and some loss of interest in usual activities. There is no clear collateral history of functional decline. Brief cognitive testing shows mild nonspecific impairment, but the pattern is not clearly amnestic or executive.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S01_08_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S01_08,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,conflicting,ATNCD03;DRCI02;DRCI04;DRCI05;DRCI15;ATNCD04;DRCI06;C09,-5,underdetermined,False,True,low,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,underdetermined,"A 74-year-old patient has memory complaints, poor sleep, and low mood. The spouse reports some repeated questions, but the patient is also highly distressed by the cognitive symptoms and says they are unable to perform tasks before attempting them. Cognitive testing shows variable effort with some delayed recall impairment. Functional decline is uncertain.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 74-year-old patient has memory complaints, poor sleep, and low mood. The spouse reports some repeated questions, but the patient is also highly distressed by the cognitive symptoms and says they are unable to perform tasks before attempting them. Cognitive testing shows variable effort with some delayed recall impairment. Functional decline is uncertain.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S01_08_P02_BA_letters_DRCI_first,ATNCD_DRCI_S01_08,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,conflicting,ATNCD03;DRCI02;DRCI04;DRCI05;DRCI15;ATNCD04;DRCI06;C09,-5,underdetermined,False,True,low,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,underdetermined,"A 74-year-old patient has memory complaints, poor sleep, and low mood. The spouse reports some repeated questions, but the patient is also highly distressed by the cognitive symptoms and says they are unable to perform tasks before attempting them. Cognitive testing shows variable effort with some delayed recall impairment. Functional decline is uncertain.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 74-year-old patient has memory complaints, poor sleep, and low mood. The spouse reports some repeated questions, but the patient is also highly distressed by the cognitive symptoms and says they are unable to perform tasks before attempting them. Cognitive testing shows variable effort with some delayed recall impairment. Functional decline is uncertain.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S01_08_P03_named_options_ATNCD_first,ATNCD_DRCI_S01_08,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,conflicting,ATNCD03;DRCI02;DRCI04;DRCI05;DRCI15;ATNCD04;DRCI06;C09,-5,underdetermined,False,True,low,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,underdetermined,"A 74-year-old patient has memory complaints, poor sleep, and low mood. The spouse reports some repeated questions, but the patient is also highly distressed by the cognitive symptoms and says they are unable to perform tasks before attempting them. Cognitive testing shows variable effort with some delayed recall impairment. Functional decline is uncertain.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 74-year-old patient has memory complaints, poor sleep, and low mood. The spouse reports some repeated questions, but the patient is also highly distressed by the cognitive symptoms and says they are unable to perform tasks before attempting them. Cognitive testing shows variable effort with some delayed recall impairment. Functional decline is uncertain.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S01_09_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S01_09,1,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,missing,N04;M01;M02;M03;M04;M05;DRCI04,-2,underdetermined,False,True,very_low,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,underdetermined,"A 72-year-old patient presents with memory complaints and reduced concentration. The onset and progression are unclear. No informant is available, no objective cognitive testing has been performed, and mood symptoms have not been systematically assessed. It is also unclear whether daily activities have declined.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 72-year-old patient presents with memory complaints and reduced concentration. The onset and progression are unclear. No informant is available, no objective cognitive testing has been performed, and mood symptoms have not been systematically assessed. It is also unclear whether daily activities have declined.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
